feature,subject,q01,q99,range_width,dominant_freq_hz,periodicity_score,autocorr_similarity,trace_similarity,range_width_z,dominant_freq_z,periodicity_z,autocorr_similarity_z,trace_similarity_z
right_hip_angle,S007,-6.0645,40.3198,46.3843,0.9127839911730778,0.9033107918472926,0.827735581586257,0.36672949011105976,-0.1186827282785287,2.269323058588915,-0.12294496757554124,-3.4809538483024207,0.5056387804361206
left_torque,S007,-0.0403,0.0385,0.07880000000000001,0.9127839911730778,0.11248678560821324,0.9914395029975926,0.29787373793412975,-1.3327468273799021,-0.7020405253426236,1.1081920995024617,-0.5553099626260685,-0.4379805842076317
right_torque,S007,-0.0366,0.0366,0.0732,4.543858769246201,0.0878232422239166,0.9926330526148076,0.3051307234169542,-1.1741291947669603,2.6282242294891662,-1.135962809708075,-0.4082940789783982,0.07434028319842421
left_thigh_angle,S007,-9.8218,33.8379,43.6597,0.9127839911730778,0.8832191815206719,0.8251350699218912,0.36941077022355423,-0.9398059249735695,2.269323058588915,-0.5169575273700218,-3.5835381530141475,0.3470565073897013
right_thigh_angle,S007,-10.2393,37.0459,47.2852,0.9127839911730778,0.9060546432702002,0.8279931303541256,0.359232432247436,0.2889891305908925,2.269323058588915,0.7854193319919275,-3.3949678908739007,0.5212857510495867
deflection_left,S007,6.020499999999998,7.229,1.2085000000000017,0.9127839911730778,0.8879471788280713,0.842310947942029,0.0579894861182659,-1.1869432064545131,1.3550607871961282,0.10897268920416378,-3.6045215111079942,-0.6211157553058063
deflection_right,S007,7.756299999999996,8.9648,1.2085000000000043,0.9127839911730778,0.8855341878222438,0.8422630550817218,0.048017085260205865,-1.133169817498468,1.3550607871961282,-0.01835146271700273,-3.6119739341963246,-1.0217430391077804
asymmetry_hip_diff,S007,-42.794378,36.716300000000004,79.51067800000001,0.9127839911730778,0.9771132347063249,0.824725913039591,0.35314054581146426,-0.5642885117502285,2.269323058588915,0.37757512483450734,-3.6953083503808797,0.5533191616426445
asymmetry_torque_diff,S007,-0.054900000000000004,0.0549,0.10980000000000001,0.9127839911730778,0.11960728900480212,0.9928131099932838,0.3109895657555508,-2.4962424184082757,0.8468699584113137,1.7949039512511251,0.302532467867969,-0.09700100828481009
asymmetry_thigh_diff,S007,-42.816378,36.738299999999995,79.554678,0.9127839911730778,0.9771529681273972,0.824724509081106,0.3530929902666432,-0.5637093179589725,2.269323058588915,0.37966717723066173,-3.695710094609575,0.5528623710377
mech_power_left,S007,-5.1161151,5.227050689999996,10.343165789999997,3.6110135914539345,0.09335007662784077,0.9913516580406383,0.22938125536752868,-0.6887869879276053,0.2815164914832939,0.9183505894271833,-3.343928227268954,-0.9609080378926951
mech_power_right,S007,-5.234749760000005,4.814404599999997,10.049154360000003,2.7333366768644365,0.10564611338595768,0.9933064816230712,0.26274102121485043,-0.11042951495306935,-0.08863393734701853,0.18014619979397925,2.549737346544988,5.779815853332535
global_accel_x_overground,S007,-2.163087418755842,2.6982563822528824,4.861343801008724,1.8205526856913588,0.47603191399104,0.5582020763695439,0.3391486491481686,-2.060965721776859,0.7327016798479302,0.7941086822027279,-2.037489880619834,1.429022979349261
global_accel_y_overground,S007,-2.981073178675741,2.8002657991542668,5.781338977830008,0.9127839911730778,0.5032039843405747,0.7551714742367976,0.30771001423717703,-1.1511145068040605,2.269323058588915,0.6936271727749493,-0.8550060436555377,0.5474191982449973
a_tread,S007,-0.6425999999999932,0.5890500000000021,1.2316499999999952,3.6411053713827175,0.6090863899331176,0.9748795607693593,0.3449934811255819,-0.07335187397264488,1.9881914641311698,2.0703493139227276,0.2977465039448351,0.18420538813414086
euler_roll,S008,-27.701158940718717,45.75551604457646,73.45667498529518,0.8417420400480995,0.7516895374058012,0.9948195302231491,0.45237109706062884,0.8057639306122968,-0.19409983087381671,-0.22965159084711895,0.8156917557427581,2.3484909516746026
euler_pitch,S008,-84.63558474954242,-75.87279197870285,8.762792770839567,0.3084644743033408,0.3004006257548383,0.9983620168830593,0.9089684190693629,0.9424816747830499,-8.337734101476464,2.4634270294177103,0.891362760404241,-0.19934440853594548
euler_yaw,S008,0.0983802911707331,25.344542841675757,25.246162550505023,0.8417420400480995,0.7468381314764945,0.9755484932438118,0.9420935249914667,0.7069090145821693,-0.19409983087381671,0.8726788407807059,1.134833678847639,-0.20412752290997435
left_hip_angle,S008,0.3516,45.769,45.4174,0.8417420400480995,0.8923249606370741,0.9992723627627752,0.41698486856595834,-0.1384104380204065,-0.19409983087381671,-0.5587731006334861,0.6912143789980895,0.7997007349199535
right_hip_angle,S008,-3.3618,42.627,45.988800000000005,0.8417420400480995,0.9055906820644883,0.9995197125154627,0.42717745027051673,-0.3129265479936453,-0.19409983087381671,0.2891470731629679,0.6861359226868174,1.3223254454540376
left_torque,S008,-0.0531,0.052632000000002885,0.10573200000000288,1.683484080096199,0.09880850103789282,0.9934729352382533,0.3637599231977336,0.8558835113395707,-0.10963004749230806,0.03383910027041492,0.8467561855970576,2.614512163094164
right_torque,S008,-0.0385,0.0385,0.077,2.938254823025043,0.08541370855133654,0.992936778808813,0.34195324919249687,-0.22483325006175808,0.8960361525404889,-1.4105179983901979,0.4082940789786967,5.366275392130618
left_thigh_angle,S008,-6.5698,40.24818000000004,46.81798000000004,0.8417420400480995,0.8812260346410586,0.9994194222217734,0.4341920458722984,0.3528667038727893,-0.19409983087381671,-0.6709380605175966,0.6926535182704784,1.0241798196985568
right_thigh_angle,S008,-9.59638,36.5845,46.18088,0.8417420400480995,0.8888388705477054,0.9995347760010904,0.4267504538180746,-0.2919984475888516,-0.19409983087381671,-0.2942195136704036,0.6882493994889436,1.4420880964707492
deflection_left,S008,-8.525399999999998,-7.295,1.2303999999999977,0.8417420400480995,0.8231079412970981,0.9936847444953705,0.23505015620351202,-1.1331698174984743,-0.6613564766292432,-3.095867816844624,0.6780503090395267,0.31609761549359466
deflection_right,S008,-3.691399999999998,-2.4829,1.2084999999999981,0.8417420400480995,0.818759385783354,0.9934660689279737,0.1307837797448984,-1.133169817498483,-0.6613564766292432,-3.0476935741119666,0.6761710377435233,-0.3922816307416843
asymmetry_hip_diff,S008,-35.0024,40.3857,75.38810000000001,0.8417420400480995,0.9781027790689648,0.9996220987809478,0.41169098181609065,-1.6350380998930953,-0.19409983087381671,0.5705299229941819,0.6872064635507573,1.3482502477100102
asymmetry_torque_diff,S008,-0.0659,0.06409999999999999,0.13,0.8417420400480995,0.11253065284938882,0.9946361595899471,0.35454955214487854,0.4982404399471401,-0.48477010071478627,0.9869786776156013,2.6545669358761947,3.5592057362148126
asymmetry_thigh_diff,S008,-35.0024,40.4077,75.4101,0.8417420400480995,0.9781049001354339,0.999622182291137,0.41163476095993384,-1.6401729255671131,-0.19409983087381671,0.5654040570000167,0.6871988728461766,1.3478788168956881
mech_power_left,S008,-6.353028000000003,6.700497870000036,13.053525870000039,1.0038165943430752,0.08060208348403723,0.9930066108057752,0.2663616827959564,0.660213011076955,-0.879758708991242,-1.727253033811768,0.2500202528575124,0.0031938952211907397
mech_power_right,S008,-4.726265539999996,4.677342580000019,9.403608120000015,0.8521984629058399,0.10402995999762094,0.9918496327430688,0.2480279205172888,-0.6247681328899083,-2.400417359193728,0.09173054779202529,-0.5621137803002505,-0.28651641951123424
global_accel_x_overground,S008,-2.4422467217728796,3.050461322878931,5.492708044651811,0.8417420400480995,0.35371068879253753,0.9790324199795669,0.3294033920768759,-0.40908274979193143,-0.7061350077566521,-0.37368699210665013,0.7579269848189528,0.9553438501281164
global_accel_y_overground,S008,-4.130965714440983,3.119379829429165,7.250345543870147,0.8417420400480995,0.4879547665885617,0.9785234399013953,0.30543431387643943,0.2756685505245779,-0.19409983087381671,0.4767488983114531,0.8115893325962399,0.409842922333631
a_tread,S008,-0.658129499999995,0.5890499999999965,1.2471794999999917,3.3565117373346576,0.28049172104266407,0.975854429726124,0.3618124067647759,0.07335187397264488,-0.22139233636952205,-0.28095496221749156,0.3577397339543805,0.8780039538232755
