time_s,pc_time_s,seq_id,module_id,tx_drops,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MotorAngle_L,MotorAngle_R,MotorTorque_L,MotorTorque_R
35.154000,35.196693,26819,16,0,0.011971,9.821015,0.057461,-1.251221,-0.061035,-0.335693,-4.416504,8.569336,0.029297,0.005493
35.155000,35.196703,26820,16,0,-0.031125,9.787497,0.023942,-1.159668,-0.030518,-0.366211,-4.416504,8.569336,0.016479,-0.003662
35.156000,35.196712,26821,16,0,-0.023942,9.773131,0.004788,-1.373291,-0.213623,-0.396729,-4.416504,8.569336,0.014648,0.005493
35.157000,35.196720,26822,16,0,0.011971,9.768343,-0.040701,-1.525879,-0.152588,-0.366211,-4.416504,8.569336,0.010986,0.000000
35.158000,35.196729,26823,16,0,0.016759,9.782708,0.000000,-1.434326,0.061035,-0.244141,-4.416504,8.569336,0.003662,-0.016479
35.159000,35.196738,26824,16,0,-0.028730,9.763555,-0.004788,-1.434326,-0.061035,-0.305176,-4.416504,8.569336,0.023804,0.000000
35.160000,35.196746,26825,16,0,-0.028730,9.773131,0.014365,-1.251221,-0.183105,-0.213623,-4.416504,8.569336,0.010986,0.007324
35.161000,35.196754,26826,16,0,0.004788,9.777920,0.045490,-1.159668,-0.183105,-0.305176,-4.416504,8.569336,-0.005493,0.010986
35.162000,35.196762,26827,16,0,0.000000,9.773131,-0.043096,-1.281738,-0.061035,-0.488281,-4.416504,8.569336,-0.023804,0.009155
35.163000,35.196771,26828,16,0,0.002394,9.777920,-0.047884,-1.434326,0.091553,-0.305176,-4.416504,8.569336,0.007324,0.003662
35.164000,35.196779,26829,16,0,0.011971,9.763555,-0.031125,-1.220703,0.091553,-0.335693,-4.416504,8.569336,-0.014648,-0.009155
35.165000,35.196788,26830,16,0,0.014365,9.773131,0.007183,-1.220703,0.000000,-0.305176,-4.416504,8.569336,-0.021973,-0.007324
35.166000,35.196796,26831,16,0,-0.033519,9.739613,0.040701,-1.190186,0.000000,-0.305176,-4.416504,8.569336,0.016479,-0.010986
35.167000,35.196804,26832,16,0,-0.009577,9.823410,0.014365,-1.220703,0.000000,-0.213623,-4.416504,8.569336,-0.010986,0.005493
35.168000,35.196812,26833,16,0,0.000000,9.844957,-0.052672,-1.434326,-0.061035,-0.213623,-4.416504,8.569336,-0.003662,-0.010986
35.169000,35.196821,26834,16,0,-0.014365,9.842564,-0.059855,-1.403809,0.000000,-0.244141,-4.416504,8.569336,-0.005493,-0.005493
35.170000,35.196830,26835,16,0,0.009577,9.801862,0.014365,-1.373291,0.061035,-0.274658,-4.416504,8.569336,-0.007324,0.009155
35.171000,35.196838,26836,16,0,0.033519,9.782708,0.047884,-1.464844,-0.122070,-0.274658,-4.416504,8.569336,-0.005493,0.014648
35.172000,35.196846,26837,16,0,-0.026336,9.773131,0.038307,-1.434326,-0.183105,-0.213623,-4.416504,8.569336,-0.021973,0.005493
35.173000,35.196854,26838,16,0,-0.050278,9.763555,-0.021548,-1.403809,0.000000,-0.244141,-4.416504,8.569336,0.018311,0.014648
35.174000,35.196862,26839,16,0,0.033519,9.777920,-0.055067,-1.373291,0.000000,-0.213623,-4.416504,8.569336,0.010986,0.000000
35.175000,35.196871,26840,16,0,0.062249,9.744401,0.004788,-1.403809,-0.061035,-0.335693,-4.416504,8.569336,-0.007324,-0.003662
35.176000,35.196879,26841,16,0,0.026336,9.753978,0.055067,-1.312256,-0.274658,-0.335693,-4.416504,8.569336,0.000000,-0.009155
35.177000,35.196887,26842,16,0,-0.009577,9.758766,0.038307,-1.281738,-0.305176,-0.183105,-4.416504,8.569336,0.003662,0.010986
35.178000,35.196895,26843,16,0,-0.004788,9.811439,-0.016759,-1.373291,-0.305176,-0.152588,-4.416504,8.569336,0.012817,-0.005493
35.179000,35.196903,26844,16,0,-0.033519,9.787497,-0.002394,-1.312256,-0.030518,-0.152588,-4.416504,8.569336,0.012817,-0.005493
35.180000,35.196911,26845,16,0,-0.040701,9.734824,0.019154,-1.220703,0.000000,-0.122070,-4.416504,8.569336,-0.010986,0.005493
35.181000,35.196920,26846,16,0,0.007183,9.725247,-0.002394,-1.251221,0.000000,-0.152588,-4.416504,8.569336,-0.012817,0.005493
35.182000,35.196928,26847,16,0,-0.028730,9.758766,-0.016759,-1.403809,-0.061035,-0.213623,-4.416504,8.569336,-0.018311,-0.012817
35.183000,35.196936,26848,16,0,-0.083797,9.749189,0.043096,-1.403809,-0.122070,-0.366211,-4.416504,8.569336,-0.014648,-0.012817
35.184000,35.196944,26849,16,0,0.019154,9.777920,0.050278,-1.342773,0.000000,-0.488281,-4.416504,8.569336,-0.020142,-0.021973
35.185000,35.236096,26850,16,0,0.047884,9.821015,-0.033519,-1.281738,-0.030518,-0.366211,-4.416504,8.569336,0.012817,-0.009155
35.186000,35.236139,26851,16,0,-0.105345,9.734824,-0.019154,-1.190186,-0.213623,-0.122070,-4.416504,8.569336,-0.023804,0.007324
35.187000,35.236150,26852,16,0,-0.062249,9.768343,0.062249,-1.312256,-0.183105,-0.152588,-4.416504,8.569336,-0.001831,0.010986
35.188000,35.236159,26853,16,0,0.014365,9.832987,-0.033519,-1.342773,-0.030518,-0.274658,-4.416504,8.569336,0.009155,0.003662
35.189000,35.236168,26854,16,0,-0.047884,9.797073,-0.050278,-1.373291,0.030518,-0.366211,-4.416504,8.569336,0.007324,0.003662
35.190000,35.236176,26855,16,0,-0.007183,9.801862,-0.002394,-1.403809,-0.030518,-0.427246,-4.416504,8.569336,0.012817,-0.020142
35.191000,35.236185,26856,16,0,0.040701,9.818622,-0.050278,-1.098633,-0.061035,-0.244141,-4.416504,8.569336,0.003662,-0.010986
35.192000,35.236193,26857,16,0,-0.021548,9.763555,-0.040701,-1.068115,-0.030518,-0.152588,-4.416504,8.569336,-0.007324,-0.007324
35.193000,35.236202,26858,16,0,0.004788,9.782708,-0.007183,-1.464844,-0.274658,-0.366211,-4.416504,8.569336,0.009155,0.005493
35.194000,35.236210,26859,16,0,0.069432,9.813833,0.007183,-1.556396,-0.183105,-0.457764,-4.416504,8.569336,0.020142,0.003662
35.195000,35.236218,26860,16,0,-0.038307,9.763555,-0.047884,-1.373291,-0.061035,-0.305176,-4.416504,8.569336,-0.012817,0.005493
35.196000,35.236227,26861,16,0,-0.062249,9.763555,-0.014365,-1.342773,-0.061035,-0.244141,-4.416504,8.569336,0.021973,-0.003662
35.197000,35.236235,26862,16,0,-0.028730,9.782708,-0.055067,-1.312256,0.000000,-0.122070,-4.416504,8.569336,-0.014648,-0.012817
35.198000,35.236244,26863,16,0,0.057461,9.828198,-0.014365,-1.281738,0.091553,-0.091553,-4.416504,8.569336,0.009155,0.009155
35.199000,35.236252,26864,16,0,0.062249,9.782708,0.043096,-1.220703,0.030518,-0.091553,-4.416504,8.569336,0.014648,0.007324
35.200000,35.236261,26865,16,0,-0.016759,9.773131,-0.047884,-1.373291,-0.030518,-0.122070,-4.416504,8.569336,-0.010986,-0.001831
35.201000,35.236269,26866,16,0,0.031125,9.768343,-0.007183,-1.464844,-0.091553,-0.305176,-4.416504,8.569336,-0.012817,0.007324
35.202000,35.236277,26867,16,0,0.021548,9.777920,-0.031125,-1.464844,-0.122070,-0.274658,-4.416504,8.569336,0.014648,0.009155
35.203000,35.236285,26868,16,0,-0.007183,9.840169,0.028730,-1.312256,0.000000,-0.335693,-4.416504,8.569336,0.012817,-0.023804
35.204000,35.236293,26869,16,0,0.002394,9.842564,0.033519,-1.281738,0.000000,-0.305176,-4.416504,8.569336,-0.007324,0.009155
35.205000,35.236302,26870,16,0,-0.062249,9.825804,-0.069432,-1.251221,-0.030518,-0.152588,-4.416504,8.569336,-0.001831,0.005493
35.206000,35.236312,26871,16,0,-0.055067,9.801862,-0.028730,-1.373291,-0.152588,-0.122070,-4.416504,8.569336,0.000000,0.005493
35.207000,35.236320,26872,16,0,-0.009577,9.797073,-0.069432,-1.434326,-0.213623,-0.244141,-4.416504,8.569336,-0.007324,0.012817
35.208000,35.236329,26873,16,0,0.000000,9.773131,0.014365,-1.342773,-0.122070,-0.274658,-4.416504,8.569336,-0.001831,0.001831
35.209000,35.236337,26874,16,0,0.038307,9.806650,0.062249,-1.251221,-0.091553,-0.335693,-4.416504,8.569336,0.000000,-0.023804
35.210000,35.236346,26875,16,0,-0.009577,9.830592,-0.119710,-1.495361,-0.061035,-0.213623,-4.416504,8.569336,0.010986,0.009155
35.211000,35.236353,26876,16,0,0.023942,9.828198,-0.059855,-1.312256,0.061035,-0.244141,-4.416504,8.569336,-0.005493,-0.009155
35.212000,35.236362,26877,16,0,0.011971,9.816227,-0.021548,-1.312256,-0.122070,-0.274658,-4.416504,8.569336,0.010986,0.012817
35.213000,35.236370,26878,16,0,-0.023942,9.758766,-0.045490,-1.434326,-0.213623,-0.274658,-4.416504,8.569336,-0.005493,0.003662
35.214000,35.236378,26879,16,0,0.031125,9.792285,-0.026336,-1.403809,-0.061035,-0.335693,-4.416504,8.569336,-0.016479,0.005493
35.215000,35.236386,26880,16,0,0.026336,9.844957,-0.047884,-1.251221,-0.030518,-0.366211,-4.416504,8.569336,-0.012817,0.005493
35.216000,35.236394,26881,16,0,-0.007183,9.809045,-0.045490,-1.373291,-0.061035,-0.396729,-4.416504,8.569336,0.014648,0.016479
35.217000,35.236402,26882,16,0,0.011971,9.797073,-0.069432,-1.373291,-0.091553,-0.274658,-4.416504,8.569336,0.005493,0.009155
35.218000,35.236410,26883,16,0,0.062249,9.813833,-0.076614,-1.403809,-0.213623,-0.305176,-4.416504,8.569336,0.016479,-0.009155
35.219000,35.236419,26884,16,0,0.016759,9.809045,-0.031125,-1.403809,-0.305176,-0.335693,-4.416504,8.569336,-0.020142,0.014648
35.220000,35.236427,26885,16,0,0.000000,9.801862,0.031125,-1.342773,-0.152588,-0.305176,-4.416504,8.569336,0.000000,0.005493
35.221000,35.236436,26886,16,0,0.069432,9.801862,0.045490,-1.312256,-0.061035,-0.274658,-4.416504,8.569336,-0.016479,0.005493
35.222000,35.236444,26887,16,0,0.055067,9.809045,0.002394,-1.373291,-0.091553,-0.213623,-4.416504,8.569336,0.014648,0.005493
35.223000,35.236452,26888,16,0,-0.016759,9.792285,-0.040701,-1.312256,-0.122070,-0.122070,-4.416504,8.569336,0.014648,-0.009155
35.224000,35.236460,26889,16,0,-0.007183,9.792285,-0.038307,-1.342773,-0.152588,-0.274658,-4.416504,8.569336,0.016479,0.018311
35.225000,35.263379,26890,16,0,0.009577,9.787497,0.019154,-1.342773,-0.244141,-0.274658,-4.416504,8.569336,0.005493,0.010986
35.226000,35.263415,26891,16,0,0.038307,9.787497,0.002394,-1.312256,-0.152588,-0.244141,-4.416504,8.569336,0.009155,0.007324
35.227000,35.263426,26892,16,0,0.033519,9.782708,-0.031125,-1.312256,-0.091553,-0.274658,-4.416504,8.569336,-0.003662,-0.009155
35.228000,35.263435,26893,16,0,0.000000,9.739613,0.026336,-1.434326,-0.030518,-0.366211,-4.416504,8.569336,-0.007324,0.001831
35.229000,35.263444,26894,16,0,-0.004788,9.739613,-0.002394,-1.312256,0.091553,-0.488281,-4.416504,8.569336,0.005493,-0.005493
35.230000,35.263452,26895,16,0,-0.019154,9.768343,-0.095768,-1.281738,0.061035,-0.457764,-4.416504,8.569336,-0.009155,0.012817
35.231000,35.263461,26896,16,0,0.047884,9.844957,0.026336,-1.251221,0.000000,-0.366211,-4.416504,8.569336,0.007324,-0.016479
35.232000,35.263469,26897,16,0,0.033519,9.849746,0.033519,-1.281738,-0.091553,-0.274658,-4.416504,8.569336,-0.014648,0.018311
35.233000,35.263478,26898,16,0,-0.033519,9.828198,-0.062249,-1.251221,-0.091553,-0.152588,-4.416504,8.569336,-0.003662,-0.005493
35.234000,35.263486,26899,16,0,-0.014365,9.801862,-0.038307,-1.251221,-0.091553,-0.213623,-4.416504,8.569336,0.000000,0.012817
35.235000,35.263494,26900,16,0,0.021548,9.801862,-0.007183,-1.464844,-0.061035,-0.488281,-4.416504,8.569336,-0.016479,0.007324
35.236000,35.263502,26901,16,0,-0.016759,9.782708,0.033519,-1.342773,0.000000,-0.488281,-4.416504,8.569336,0.014648,-0.012817
35.237000,35.263511,26902,16,0,-0.028730,9.801862,-0.014365,-1.312256,-0.030518,-0.366211,-4.416504,8.569336,0.005493,-0.023804
35.238000,35.263519,26903,16,0,0.059855,9.852140,-0.011971,-1.434326,-0.061035,-0.213623,-4.416504,8.569336,-0.020142,-0.012817
35.239000,35.263527,26904,16,0,-0.004788,9.801862,0.007183,-1.312256,0.000000,-0.244141,-4.416504,8.569336,-0.009155,-0.021973
35.240000,35.263536,26905,16,0,-0.050278,9.768343,-0.038307,-1.373291,-0.061035,-0.457764,-4.416504,8.569336,0.012817,-0.007324
35.241000,35.263544,26906,16,0,-0.002394,9.773131,-0.033519,-1.373291,-0.122070,-0.457764,-4.416504,8.569336,-0.023804,-0.009155
35.242000,35.263552,26907,16,0,-0.019154,9.792285,-0.011971,-1.312256,0.000000,-0.335693,-4.416504,8.569336,-0.005493,0.009155
35.243000,35.263574,26908,16,0,0.016759,9.818622,-0.014365,-1.251221,0.000000,-0.305176,-4.416504,8.569336,-0.007324,-0.021973
35.244000,35.263583,26909,16,0,0.033519,9.782708,-0.011971,-1.312256,-0.152588,-0.427246,-4.416504,8.569336,0.000000,-0.016479
35.245000,35.263591,26910,16,0,-0.050278,9.749189,-0.016759,-1.464844,-0.183105,-0.427246,-4.416504,8.569336,-0.010986,-0.010986
35.246000,35.263599,26911,16,0,-0.052672,9.749189,-0.007183,-1.373291,0.000000,-0.549316,-4.416504,8.569336,-0.005493,-0.010986
35.247000,35.263608,26912,16,0,0.009577,9.787497,-0.011971,-1.403809,-0.030518,-0.427246,-4.416504,8.569336,-0.009155,-0.005493
35.248000,35.263616,26913,16,0,0.028730,9.821015,0.021548,-1.403809,-0.091553,-0.274658,-4.416504,8.569336,-0.010986,0.012817
35.249000,35.263625,26914,16,0,-0.023942,9.801862,-0.014365,-1.312256,-0.030518,-0.274658,-4.416504,8.569336,0.010986,0.000000
35.250000,35.263633,26915,16,0,-0.007183,9.797073,-0.002394,-1.342773,-0.213623,-0.396729,-4.416504,8.569336,-0.010986,0.012817
35.251000,35.263688,26916,16,0,0.045490,9.830592,-0.057461,-1.464844,-0.305176,-0.518799,-4.416504,8.569336,0.003662,0.007324
35.252000,35.263697,26917,16,0,-0.021548,9.782708,-0.076614,-1.312256,-0.152588,-0.427246,-4.416504,8.569336,-0.009155,-0.020142
35.253000,35.263705,26918,16,0,-0.009577,9.773131,0.000000,-1.342773,0.000000,-0.335693,-4.416504,8.569336,0.010986,0.003662
35.254000,35.263714,26919,16,0,0.038307,9.792285,0.000000,-1.342773,0.000000,-0.274658,-4.416504,8.569336,0.020142,0.001831
35.255000,35.263723,26920,16,0,-0.004788,9.787497,0.000000,-1.342773,-0.061035,-0.335693,-4.416504,8.569336,-0.014648,-0.005493
35.256000,35.263731,26921,16,0,0.000000,9.749189,-0.009577,-1.464844,-0.183105,-0.274658,-4.416504,8.569336,-0.012817,0.010986
35.257000,35.263739,26922,16,0,0.009577,9.725247,-0.057461,-1.403809,-0.091553,-0.396729,-4.416504,8.569336,0.012817,0.005493
35.258000,35.263748,26923,16,0,0.009577,9.787497,-0.038307,-1.281738,-0.030518,-0.427246,-4.416504,8.569336,-0.025635,0.016479
35.259000,35.263756,26924,16,0,0.043096,9.777920,0.055067,-1.159668,0.000000,-0.305176,-4.416504,8.569336,0.005493,-0.027466
35.260000,35.263764,26925,16,0,-0.009577,9.739613,0.033519,-1.251221,-0.122070,-0.305176,-4.416504,8.569336,-0.012817,-0.020142
35.261000,35.263772,26926,16,0,-0.007183,9.787497,-0.014365,-1.464844,-0.061035,-0.366211,-4.416504,8.569336,-0.005493,0.010986
35.262000,35.303576,26927,16,0,-0.062249,9.777920,-0.079009,-1.434326,0.000000,-0.305176,-4.416504,8.569336,0.014648,0.003662
35.263000,35.303611,26928,16,0,-0.050278,9.753978,0.038307,-1.617432,0.000000,-0.305176,-4.416504,8.569336,-0.014648,-0.014648
35.264000,35.303621,26929,16,0,0.045490,9.773131,0.040701,-1.312256,0.000000,-0.244141,-4.416504,8.569336,0.009155,0.012817
35.265000,35.303630,26930,16,0,0.000000,9.763555,-0.095768,-1.098633,0.030518,-0.335693,-4.416504,8.569336,0.016479,0.010986
35.266000,35.303640,26931,16,0,-0.045490,9.734824,-0.009577,-1.281738,-0.061035,-0.427246,-4.416504,8.569336,0.007324,-0.005493
35.267000,35.303648,26932,16,0,0.000000,9.773131,0.038307,-1.434326,-0.030518,-0.488281,-4.416504,8.569336,0.005493,0.009155
35.268000,35.303657,26933,16,0,0.016759,9.801862,-0.019154,-1.281738,-0.030518,-0.366211,-4.416504,8.569336,0.018311,0.014648
35.269000,35.303666,26934,16,0,-0.076614,9.768343,-0.057461,-1.281738,-0.030518,-0.274658,-4.416504,8.569336,-0.005493,0.003662
35.270000,35.303675,26935,16,0,-0.045490,9.801862,0.033519,-1.251221,0.000000,-0.213623,-4.416504,8.569336,0.012817,0.003662
35.271000,35.303683,26936,16,0,0.033519,9.801862,0.050278,-1.159668,-0.030518,-0.366211,-4.416504,8.569336,0.020142,-0.003662
35.272000,35.303692,26937,16,0,-0.011971,9.763555,-0.009577,-1.373291,-0.091553,-0.488281,-4.416504,8.569336,-0.010986,-0.003662
35.273000,35.303700,26938,16,0,0.004788,9.768343,-0.019154,-1.373291,-0.091553,-0.335693,-4.416504,8.569336,0.007324,-0.014648
35.274000,35.303708,26939,16,0,0.009577,9.777920,-0.062249,-1.342773,-0.030518,-0.274658,-4.416504,8.569336,0.005493,-0.021973
35.275000,35.303717,26940,16,0,0.004788,9.801862,-0.019154,-1.190186,-0.061035,-0.183105,-4.416504,8.569336,-0.010986,0.003662
35.276000,35.303725,26941,16,0,0.016759,9.797073,0.019154,-1.159668,-0.244141,-0.244141,-4.416504,8.569336,-0.009155,-0.007324
35.277000,35.303733,26942,16,0,-0.026336,9.749189,-0.004788,-1.312256,-0.122070,-0.274658,-4.416504,8.569336,0.012817,-0.005493
35.278000,35.303742,26943,16,0,-0.002394,9.753978,-0.016759,-1.403809,0.000000,-0.274658,-4.416504,8.569336,-0.010986,0.009155
35.279000,35.303751,26944,16,0,-0.033519,9.763555,-0.045490,-1.464844,0.000000,-0.091553,-4.416504,8.569336,0.009155,0.005493
35.280000,35.303759,26945,16,0,-0.011971,9.773131,0.031125,-1.434326,-0.061035,-0.183105,-4.416504,8.569336,0.020142,0.009155
35.281000,35.303767,26946,16,0,0.052672,9.763555,0.055067,-1.281738,-0.061035,-0.305176,-4.416504,8.569336,-0.016479,-0.005493
35.282000,35.303776,26947,16,0,0.000000,9.739613,0.002394,-1.281738,-0.030518,-0.366211,-4.416504,8.569336,0.003662,0.001831
35.283000,35.303784,26948,16,0,0.004788,9.753978,0.033519,-1.312256,-0.061035,-0.335693,-4.416504,8.569336,0.012817,-0.003662
35.284000,35.303792,26949,16,0,0.033519,9.782708,0.004788,-1.159668,-0.122070,-0.183105,-4.416504,8.569336,0.001831,-0.009155
35.285000,35.303800,26950,16,0,0.014365,9.768343,-0.019154,-1.159668,-0.061035,-0.274658,-4.416504,8.569336,0.016479,0.010986
35.286000,35.303809,26951,16,0,0.033519,9.758766,0.004788,-1.281738,-0.030518,-0.305176,-4.416504,8.569336,0.000000,-0.007324
35.287000,35.303817,26952,16,0,0.004788,9.749189,0.000000,-1.434326,0.000000,-0.274658,-4.416504,8.569336,0.014648,0.003662
35.288000,35.303826,26953,16,0,-0.014365,9.777920,0.000000,-1.617432,-0.152588,-0.366211,-4.416504,8.569336,-0.014648,-0.005493
35.289000,35.303834,26954,16,0,0.031125,9.787497,0.002394,-1.495361,-0.152588,-0.305176,-4.416504,8.569336,0.016479,-0.010986
35.290000,35.303842,26955,16,0,-0.019154,9.749189,-0.021548,-1.190186,0.122070,-0.091553,-4.416504,8.569336,-0.012817,-0.020142
35.291000,35.303851,26956,16,0,-0.009577,9.739613,0.016759,-1.129150,0.000000,-0.061035,-4.416504,8.569336,0.010986,0.000000
35.292000,35.303859,26957,16,0,0.055067,9.763555,-0.009577,-1.312256,-0.152588,-0.122070,-4.416504,8.569336,0.016479,-0.016479
35.293000,35.329439,26958,16,0,0.007183,9.813833,-0.011971,-1.312256,-0.091553,-0.183105,-4.416504,8.569336,0.010986,-0.014648
35.294000,35.329471,26959,16,0,-0.033519,9.811439,0.033519,-1.281738,-0.213623,-0.244141,-4.416504,8.569336,0.018311,0.027466
35.295000,35.329483,26960,16,0,0.002394,9.806650,-0.019154,-1.373291,-0.061035,-0.244141,-4.416504,8.569336,-0.007324,0.007324
35.296000,35.329492,26961,16,0,-0.007183,9.792285,-0.062249,-1.190186,-0.122070,-0.183105,-4.416504,8.569336,-0.014648,0.001831
35.297000,35.329502,26962,16,0,0.000000,9.801862,-0.009577,-1.159668,-0.091553,-0.244141,-4.416504,8.569336,-0.012817,-0.001831
35.298000,35.329511,26963,16,0,-0.004788,9.730036,0.074220,-1.312256,0.122070,-0.396729,-4.416504,8.569336,0.003662,-0.007324
35.299000,35.329519,26964,16,0,0.110133,9.821015,0.000000,-1.342773,0.061035,-0.213623,-4.416504,8.569336,-0.021973,-0.007324
35.300000,35.329528,26965,16,0,0.028730,9.773131,-0.007183,-1.312256,0.000000,-0.274658,-4.416504,8.569336,-0.020142,0.009155
35.301000,35.329537,26966,16,0,0.014365,9.828198,0.045490,-1.312256,0.000000,-0.213623,-4.416504,8.569336,-0.010986,-0.018311
35.302000,35.329545,26967,16,0,-0.047884,9.777920,-0.050278,-1.312256,-0.213623,-0.152588,-4.416504,8.569336,0.005493,0.023804
35.303000,35.329553,26968,16,0,-0.028730,9.753978,-0.069432,-1.129150,0.030518,-0.122070,-4.416504,8.569336,-0.009155,0.010986
35.304000,35.329562,26969,16,0,0.045490,9.758766,0.016759,-1.281738,0.030518,-0.274658,-4.416504,8.569336,-0.009155,-0.020142
35.305000,35.329570,26970,16,0,0.007183,9.837775,-0.028730,-1.373291,-0.091553,-0.366211,-4.416504,8.569336,-0.018311,0.007324
35.306000,35.329578,26971,16,0,0.038307,9.821015,-0.019154,-1.281738,0.000000,-0.274658,-4.416504,8.569336,0.010986,0.010986
35.307000,35.329586,26972,16,0,0.004788,9.792285,-0.100556,-1.251221,0.000000,-0.274658,-4.416504,8.569336,0.005493,0.020142
35.308000,35.329595,26973,16,0,0.040701,9.813833,-0.016759,-1.373291,-0.030518,-0.274658,-4.416504,8.569336,0.020142,0.005493
35.309000,35.329603,26974,16,0,0.038307,9.823410,-0.033519,-1.342773,-0.030518,-0.274658,-4.416504,8.569336,0.005493,0.010986
35.310000,35.329612,26975,16,0,-0.057461,9.818622,-0.050278,-1.281738,-0.122070,-0.396729,-4.416504,8.569336,0.007324,0.014648
35.311000,35.329620,26976,16,0,-0.023942,9.813833,-0.019154,-1.220703,-0.213623,-0.366211,-4.416504,8.569336,-0.010986,0.001831
35.312000,35.329629,26977,16,0,0.038307,9.811439,-0.088585,-1.098633,-0.122070,-0.274658,-4.416504,8.569336,-0.018311,0.003662
35.313000,35.329637,26978,16,0,0.019154,9.777920,-0.052672,-1.373291,-0.030518,-0.183105,-4.416504,8.569336,0.012817,-0.025635
35.314000,35.329645,26979,16,0,0.028730,9.773131,0.000000,-1.617432,-0.030518,-0.183105,-4.416504,8.569336,0.009155,0.007324
35.315000,35.329653,26980,16,0,0.045490,9.792285,-0.021548,-1.342773,-0.030518,-0.213623,-4.416504,8.569336,0.009155,-0.005493
35.316000,35.329662,26981,16,0,0.033519,9.809045,-0.047884,-1.098633,0.000000,-0.213623,-4.416504,8.569336,0.007324,-0.007324
35.317000,35.329670,26982,16,0,-0.016759,9.773131,-0.038307,-1.220703,-0.152588,-0.274658,-4.416504,8.569336,0.001831,-0.014648
35.318000,35.329678,26983,16,0,-0.038307,9.801862,-0.040701,-1.312256,-0.061035,-0.274658,-4.416504,8.569336,0.014648,-0.010986
35.319000,35.329686,26984,16,0,0.004788,9.797073,-0.076614,-1.342773,0.000000,-0.213623,-4.416504,8.569336,-0.009155,0.010986
35.320000,35.329695,26985,16,0,0.026336,9.801862,-0.055067,-1.403809,0.061035,-0.244141,-4.416504,8.569336,0.020142,0.023804
35.321000,35.329703,26986,16,0,0.047884,9.813833,0.040701,-1.342773,0.061035,-0.274658,-4.416504,8.569336,0.014648,-0.016479
35.322000,35.329711,26987,16,0,0.000000,9.768343,-0.033519,-1.190186,0.000000,-0.366211,-4.416504,8.569336,0.003662,0.007324
35.323000,35.329720,26988,16,0,-0.007183,9.763555,-0.011971,-1.220703,-0.183105,-0.396729,-4.416504,8.569336,0.012817,0.018311
35.324000,35.356902,26989,16,0,-0.014365,9.758766,-0.002394,-1.251221,-0.030518,-0.335693,-4.416504,8.569336,0.007324,0.001831
35.325000,35.356931,26990,16,0,-0.009577,9.816227,-0.062249,-1.312256,-0.030518,-0.274658,-4.416504,8.569336,-0.016479,0.012817
35.326000,35.356941,26991,16,0,0.000000,9.809045,-0.045490,-1.403809,-0.091553,-0.274658,-4.416504,8.569336,-0.007324,0.010986
35.327000,35.356950,26992,16,0,-0.021548,9.792285,-0.002394,-1.403809,-0.152588,-0.366211,-4.416504,8.569336,0.009155,-0.003662
35.328000,35.356958,26993,16,0,-0.028730,9.801862,-0.009577,-1.373291,0.000000,-0.274658,-4.416504,8.569336,-0.029297,0.009155
35.329000,35.356967,26994,16,0,-0.023942,9.787497,-0.040701,-1.220703,0.030518,-0.274658,-4.416504,8.569336,0.023804,-0.005493
35.330000,35.356975,26995,16,0,0.045490,9.801862,0.045490,-1.251221,-0.091553,-0.213623,-4.416504,8.569336,-0.014648,-0.001831
35.331000,35.356984,26996,16,0,0.019154,9.792285,-0.004788,-1.190186,-0.091553,-0.152588,-4.416504,8.569336,0.001831,0.005493
35.332000,35.356992,26997,16,0,0.004788,9.792285,0.007183,-1.220703,-0.030518,-0.213623,-4.416504,8.569336,-0.010986,-0.025635
35.333000,35.357001,26998,16,0,0.028730,9.806650,0.000000,-1.434326,-0.091553,-0.366211,-4.416504,8.569336,0.018311,-0.012817
35.334000,35.357009,26999,16,0,0.000000,9.823410,-0.033519,-1.434326,-0.061035,-0.274658,-4.416504,8.569336,-0.009155,-0.007324
35.335000,35.357018,27000,16,0,0.028730,9.763555,0.050278,-1.220703,-0.152588,-0.213623,-4.416504,8.569336,-0.007324,-0.021973
35.336000,35.357026,27001,16,0,0.052672,9.773131,0.011971,-1.495361,-0.122070,-0.396729,-4.416504,8.569336,0.003662,-0.029297
35.337000,35.357034,27002,16,0,-0.033519,9.787497,-0.059855,-1.556396,0.000000,-0.396729,-4.416504,8.569336,-0.020142,0.005493
35.338000,35.357043,27003,16,0,-0.007183,9.777920,0.028730,-1.312256,0.122070,-0.274658,-4.416504,8.569336,-0.010986,0.007324
35.339000,35.357051,27004,16,0,0.009577,9.809045,0.014365,-1.281738,0.000000,-0.335693,-4.416504,8.569336,0.005493,-0.009155
35.340000,35.357060,27005,16,0,-0.023942,9.792285,-0.016759,-1.220703,-0.091553,-0.335693,-4.416504,8.569336,0.014648,0.000000
35.341000,35.357068,27006,16,0,0.002394,9.777920,-0.002394,-1.342773,-0.152588,-0.396729,-4.416504,8.569336,-0.014648,0.005493
35.342000,35.357076,27007,16,0,0.021548,9.816227,-0.043096,-1.403809,-0.091553,-0.335693,-4.416504,8.569336,0.007324,-0.010986
35.343000,35.357084,27008,16,0,0.040701,9.801862,0.014365,-1.312256,0.000000,-0.305176,-4.416504,8.569336,-0.005493,-0.009155
35.344000,35.357093,27009,16,0,-0.004788,9.782708,-0.033519,-1.342773,0.122070,-0.244141,-4.416504,8.569336,-0.014648,-0.016479
